user id,Clothing ID,Rating,composite_score,sentiment_score,merged_community,cleaned_review
gAAAAABnakMceDr8ipUnlsJ4PKM8e5AhSUOnfNCAbCqtRVkRV7OX72vlix5Ew5QB5lpz2I_0H39CrrG65DJRxHk0UTnJusdu0g==,gAAAAABnakMdaoqh4QrqOKtgvRWhJBnxVT2EIgPEObgXzlHtsGIO1k6ez6b_jLzfZBak0MDMuo_0wzISwIUuPpv_t_5U2u9paw==,4,1.5687802255153656,0.5268289,526,"i bought this sweater to wear with leggings for fall and winter . the quality is nice , but the color is a bit different than the pic . it has more brown than true berry in it . it is very soft and stretchy , but is a bit boxy on . i am debating whether to keep it or not . it was a little cheaper with my birthday discount applied , but not sure i 'd keep it if it was full price ."
gAAAAABnakMcI6yJso3ebN61VSth2Z4aiObpcVPxjQgx4s_mtD06B_g67MV8WxqrXhPeyTyT4sUuvktUx8-DytDuydEUZw_7ew==,gAAAAABnakMdUPiKORG9LBZ_aIgKUEUbqNvrU73aM9YjHzbjdm3UVZBSRX-1bX9CEnUM06Lc96pklxlpoifA2RVxpLTvHpCGWQ==,5,1.8896262049674988,0.55660886,527,i can wear this top with jeans or a business suit . the cowl neck is the best part . it gives this garment a little pop . yesterday i combined it with a black business suit and white pearls . i had so many compliments !
gAAAAABnakMcy2d8WL7Eh9opOvMUNRjVRm9PSAGhxmbiELuxJw8Z_iMV3By4MG5HEdINY1vJ0aGTcXmh1ntdFfja_pUIM1XCNg==,gAAAAABnakMddqlCWlXe9I4ga8mgaHY7LRqz98iYVVlfwAUoCIspqQ-YWd5J0bxZwQ_60o2ECzsxMUoj-mB4giDSNSJfzy-s0Q==,5,1.7768418490886688,0.39548835,529,"this dress is incredible soft and flattering . it sits higher on the waist than most other dresses i 've received from retailer , which is actually great for me , as i have a short torso . i have been able to put it in with the regular wash cycle , which was a pleasant surprise . the only issue was with the overlapping fabric on the top ; i ended up adding an extra stitch to avoid being totally exposed ."
gAAAAABnakMcXpx0JdUkzQqDjMAOP27Bt0I5EnsOczELHu52eFGTiRN-jPD0bfh-9MeQbojFZiCitdE7SdhFgVMgcoJSGztDxQ==,gAAAAABnakMdcTL38mlWqQ38gRV5AuItQjdzzMXCTQJrdq_WYYyHmLQk4uaX4W0_btVo_8dLfVI71HF5PyEVEnBjiXqRWlN4uw==,5,1.836347699165344,0.48049673,531,"love the lilac purple color , breathable yet not see through material is soft on your skin . i like the small detail cut out in the back , and a high bonus point for not showing your bra . one minor thing i would change is the length of the string in the back , but not a big deal ."
gAAAAABnakMcUb-tEzmOpJ7ctV63_Lusab576nQ2C8auCr0deN-QZKQVpsJp8Ft7eD_YxtnONksJInPa38p4STfQ5n7SwZCdjw==,gAAAAABnakMdMO8rNJlPV1V8u34I32h4x-eCJFpJe-3GZTI8sKesFKMGTz1YHckUxNToqGr4VnOol_k8caZuQfsu7tAk2FDyOA==,4,1.6000923037528991,0.57156044,532,"i like the idea of a skort , and how it is different than everything else out there . this skort is a bit dressy -- perfect for a summer party or drinks on the patio at a city cafe . i love that it has pockets . the fabrics used in the patchwork are quality and the tailoring is nice . it fit me true to size . i ca n't wait for warmer weather to wear it !"
gAAAAABnakMb2zDa7dCfqk4coBjnjXSYoxTFRt1oGHTmnVz7xg_aVKeEfV_-WnnFNhu09LPC_c85BVAOL3o_K99aYKN5sD-69w==,gAAAAABnakMcBEhbZMEPivhm60m_S3Vipsl36HwDrQfajlUWzAo8P8hxO27IgHAPVGQaRQwLDSaQu_1yOOjUZliCK515V6ZKfA==,5,1.834124565124512,0.47732082,535,i love this poncho because it 's the perfect weight and it is softer than i thought it would be . i will get a lot of use out of it . getting it on sale made it even better .
gAAAAABnakMcp1HJN4FVG0xcoD7JzMRlbQZgCexVH_9fVvxVHlr4DjBojodRyOYEEYMgx8Eobk5AoGU8VqvFgkEM8umeUvj99Q==,gAAAAABnakMcSEOmt0Uc4DUuPwlnkKsuYkJ94bpqDnjicc-naogf7hUV6xKwDbrUno8rOQIKYYt7NvOuSTUL0gD7ZYWqlO7CGQ==,3,1.213390463590622,0.44770065,537,"bought this in the white . i found it to run narrow in the shoulders and tight in the biceps . i typically vacillate between a m and l , and because of the two aforementioned factors i went with the large , which means overall the shirt is very billowy on me in the chest area and hangs very long . -- -- -- -- -- the fabric is soft , and the weight of this shirt is season-less ; always a plus . it is not sheer by any means , but if you have a tattoo ( like i do ) you will be able to see it . -- -- -- -- - quality is"
gAAAAABnakMcoYM4OvUhI5Wpr97VQrplaKF0vw4eIRhwcmOxG_wgqSF0pn0CcWU87MB0a6yJPUMKcAqOQgM2f75hniBCSM80tw==,gAAAAABnakMdq7u56lN7b5EyXM2md90KvafvWre5MUEfRJbvIsu09nt28e2IizNFjmUwOEhGr52dO814P1qYZoHwRarbR3LT8w==,5,1.823006093502045,0.46143728,538,"i actually love the thickness of the cotton fabric on this top . i am tired of too thin shirts that develop holes right away . i love the color too.i am usually a medium and the medium fits well , if a little roomy ."
gAAAAABnakMbmgJpFwZCCazct9G97_kvXXXgjabZ-OQnlaB05IWfe0PnNNHEfBaKxp8J65xmB7lqSll_QLTHy9_JaS7RM8-Kiw==,gAAAAABnakMcJwfWVBVxJAMyIoBF4Wc4tYWEQT1d0rLCiI48R6nyFmkxrLcE-iKk71jPbYYvhzQZNJPLBPuR2nloQDGt3E5KyQ==,3,1.223364645242691,0.4619495,540,"i thought this dress was very cute on the model , however it was way too tight across the chest for me . going up a size would mean it would be too roomy everywhere else . also , fabric was n't great ."
gAAAAABnakMcjuMUcAmEhRMLZkt7nOrjZoi3KqTsgsfoehLBIsTxTOsHINifYp_lU32JFJJGNJTg0vX-PhYy7X3Avptf6FuuHg==,gAAAAABnakMdkBJdewiVyBrP8P4JJ-WrCC248RMDDwCvpooqICt_9nM4FGjbkcoyEhWAup1nt6rOyZ8S9wL7LUMePnSylBXjaQ==,3,1.2257753252983092,0.46539333,542,i wanted to love this sweater but the fit is off slightly . i ordered my regular size xs and the chest/shoulder area fits nice but the waist comes very tight and not flattering to wear unless style similar to the model with a tucked in look . nice color and decent quality fabric but not my favorite fit . going back to the store .
gAAAAABnakMcin3keakNj5_hEQZIfDOE9wjrDwovHHH6oruvo_g7oqQIwlnL5iEbBKMXfb9-WfeOqsHdxGqSypfXRKgCAcy-PQ==,gAAAAABnakMcYdOo1Nu-KLlmig-vUXcf5VHOzOPEpHhPRYi7xr_oHCAs8tj_oI4ASEx-_Puk9WznEkSQeSRGZmFFCnj8wJ8vtw==,2,0.9522709012031556,0.50324416,545,"i gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much , right ? boy was i wrong . this is a sweater knit with a very deep v-neck that 's incredibly boxy and unattractive . the knit shed all over my pants in the few minutes i had it on . i ordered in xl , having never tried this designer and that was a mistake because i generally wear large or medium . it was swimming on me . the stripes are n't as cute in real life"
gAAAAABnakMbOJQMrt2GfzvYsaqMxrldLO2hZ-hgkFs9Ap2fUt-sWNRvSz5r-4-Mx9RcrqAznSXUUNYo8lnaQE4iwQSdB1eQCQ==,gAAAAABnakMcFY-YAw9xCY_jjzO-5wSXa-QsEmrRQBaG9Yt31V0nai2R5sU7KNHFsUlk0M871_4KCkhX3tJUdidbFv1zdTeHqA==,4,1.5084062039852142,0.44058028,546,"i ordered this piece online and returned it at the store a few days after arrival . the material is very soft and well made . however it is not flattering on the hourglass or pear shaped person . moreover , if you are short , the design may make you look shorter . i am 5 ' 4 '' and it did to me . the design is beautiful . if you are tall and have narrow hips , this is the piece for you . i am 5 ' 4 '' , 160lbs and usually wear a s/m ."
gAAAAABnakMca5pHLWL93I2AQk6H3Y8N9BQ8vaQYtGtx80gN6cA-PPhxQxHm-79vgZlH3hpV17rugik0l0jYuAQjgABhbzTKqA==,gAAAAABnakMdgsx-odg0GRlytp4FEQw2R0fF6YbOkTPqozPlHAQyzxyT-kuKipyj9ypjdU--h8AxGJ54wA2OsVbDIps4WvctNQ==,1,0.621816623210907,0.45973805,548,"i sized way down and this top was still shapeless and tent-like . the sweatshirt fabric overpowered the cute , feminine details ."
gAAAAABnakMcjVTGOgnt0oBM9-9MsXzuqd8YtZYCHN9OAkwLQu55XoBKUcZZbfgyh77vSm_Raqlam9JZacLHhaaTtrDftX8unQ==,gAAAAABnakMdI-vf-Pe34WORdZXqgumvB0SA-WiPMsa1BF50gC7oH4Ar6xByIJGcuk4jR1nsd0fEIsAFw-x_PMKvdFG7NFjYhw==,5,1.936016023159027,0.62288004,550,this is the most fabulous sweater ever . i really hesitated spending $ 368 for a sweater but this sweater is worth every dime ! it is soft and luxurious . i tried it over a cashmere cable knit dress and it looks unbelievable -- i also tried it over jeans and it looks equally as good . if it came in another color - i 'd buy it too .
gAAAAABnakMcb0iICv0w4owdRhrKGnN42UsEb3yFrr-bhvmKzkgI-LrpBX-WvVCMkQM1ThrbLaNuGYefmuTHwfAixYsF68lFaA==,gAAAAABnakMdnb0YShh8kvATaTUdHiGLTE3geG2_KE6asgs-8vqmMGBsADSCHcRDrWgZ6t8HSpWAT4wpwVkFSpHf8mxsKSEJAg==,2,0.9316701650619508,0.47381455,552,"this top runs extremely large and has a very unflattering cut for those without a straight figure . i have 36ddd boobs and a muscular , curvy frame . this top adds about 20lbs ."
gAAAAABnakMcGTIKiwazF7ogKjcHh4OiqotL1BJYhUv3S27gOUrrEClsbCM6geeZllZhK4xlSjRtc-P_dqbv8zzJe3HOwrkL6A==,gAAAAABnakMdV6D0dhYYNCuaur05opszMgXEjFy_GSPULHmYAD0Oq9dkbmXKkBDnwr7gxhJ00w1ZNHrlK8VV9r46jruA5pT23A==,5,1.7641841769218445,0.37740597,554,"really beautiful skirt . unique print ( red ) and stylish . keep in mind this is knit , stretchy , form fitting . as mentioned the skirt is very comfortable and a heavier texture fabric . i purchased a large ( i am 5 ' 7 and 154lbs ) and do n't like skirts too tight so i sized up . the large is fine however , i noticed at the bottom of the skirt it does n't quite fit as slim as i would like . i suspect the m would be better . if you have a stomach it will show ! i also noticed that the skirt seemed much longer on"
gAAAAABnakMc1ANZQsM7DR-dv6rQnkWIqOVxx4IERvNlHR8WIR-UovGXIHp-RDg0M7v0cnclcyOXZZoGu-dBNZuQviqabrEU5A==,gAAAAABnakMdY1wqipsjm2zIENVV-cpUNHtUieR41UKGVJiVkoSP-tDvwKjrH7Q_TQRXFWsXQD7BWgf9CvR4zuf0ignZXe3wzA==,4,1.5902672231197357,0.5575246,21,i got several compliments when i wore this dress . it 's very comfortable and will be great for fall .
gAAAAABnakMcUOsL5gfq1_BFViZHm5qSn8ZWAI_uwkle8t-Qvjz5cemGtkcC9LSOgzNJTxt4gRF1mAvyXqE17UigWyasoMxGlw==,gAAAAABnakMdjwjcfFBvYLOuT1DurUNq-bH08G6LnRUNKB7waUQIiIbZcZtLcsUW4BFPlkKCeBmCn2bhWK9_JIGQsJh7BFngqw==,4,1.464993280172348,0.37856182,556,"the best thing about these pants is the material . if you are expecting a bleached denim-material , these are not for you . these are far better . they are extremely soft and have some give to them but not so much that they stretch out while wearing them ( as guaranteed on the tag ) . although , because they are a less rigid material , the pants do show stretching as can be seen at the knee area in the photo . if you normally get short-sized pants , the regular fit will fit like regular non-ankle pants but"
gAAAAABnakMc-Z9FPBcpkA73dHKJleHDDE5DoMReUuQyWjdlxAV9dbjgq6k1CwpFMJU3m-OniPNHdcaY4NnxSYS4z6Vgg8_E2w==,gAAAAABnakMde_yhTex8zef6UaOY3iXy6sXQf3CZ6fu7vakvEf5wjSJ7HO82H4BbDln7yYh7Qlt_Px9G_nEpQceELxnV4lQRSA==,5,1.7446776032447815,0.34953943,558,i love this tunic . the knit is soft and comfortable and very easy to wear . i purchased `` moss '' and can change the look of the outfit by adding various accessories . the slits on the side are cut rather high and i have found that jeans or leggings of a thicker fabric look best .
gAAAAABnakMbRC7YZIY7PGvW9T3kABZwmqwUknxtHKvC0gv2NOBUq2C6pp7fYfLDvEdgiPG7Xym7o5dGjaxELRcIKssyuqPvXg==,gAAAAABnakMcxXfakPYeX2YDyCYClOPc6gIukE6c8ZH__IDD-470iStMinQsD_B1bu1ESyXkSpTDiF6GoD_Xw5y-vx6SQOpskg==,5,1.839157223701477,0.48451033,561,"cloth and stone never lets me down ! awesome quality , comfort , and versatility . i imagine myself living in this dress this summer ! soft fabric , easy breezy fit , pockets , machine washable ... what 's not to love ? go buy it !"
gAAAAABnakMcLmPGqkQm0jm5dH8yIDbTDkQpDYLDN5OwT4fx5O8EMOLhGVsiPShijpeFoRB9rZUnwTCQOXE1Wq1v_oal26a3Sg==,gAAAAABnakMd46PvCkZ7kSz19t_gJkMn1_c7wx-kfencVYtOemJTiQOqU4CeJf9TKUsJjPDY-g81MWbloIf49wY4YF8BtEqHXQ==,5,1.8043230473995209,0.43474722,21,love this romantic girlie girl dress . so pretty .
gAAAAABnakMbqEzfzN-w-HmAWyZFsjX6lLHEtK2tiFUUJUFRpuyNvGXePYUTNFQEZeljFIjHXnCBaXsA8D7dThE42dp-1jzAEw==,gAAAAABnakMc48aJvB9XifJLajL6MbsdD4zDFUq_l1UQ9LyGC_tyom1NEIdWZJjDnG_Uwsj-LxkrSwpZi48blKtf3vpoCQxrzQ==,3,1.093457931280136,0.27636847,563,"i am 5 ' 8 '' 140 lbs. , 34b , and i ordered the 6 in denim . the dress is certainly tts : the 6 fit like a glove but was n't at all tight . perhaps my expectations were too high with this dress -- based on the other reviews , i thought that it would be perfect for my pear-shaped figure . however , i found that the a-line skirt accentuated my lower half , thereby making me look larger than i am , so i sent it back . otherwise , this is a great dress . it certainly did manage to hide lumps and bumps in spite of bein"
gAAAAABnakMcfMD_BMVUY3ccvJbF5m1MEkAZVphOhMrlQSE1dl8kylqoj6RlFWSz864soY8kjezqk9QI7aITm5DodTcm9cRs6w==,gAAAAABnakMdyV7VdBazgIWmRij8LakBRj23aosRUKw5BK8jKPpf0-uFojl-RuHsQl3eKbU70zXDjvMiNWir2DX1X6-bgA3VOg==,5,1.8735224902629848,0.53360355,565,"i saw this skirt in retailer several months ago and while it caught my eye , it was pricey . so i waited until it went on sale and pounced . unfortunately i ordered a size 6 which is enroute . i happened to stop by our local store today and decided to try on the 6 and ended up getting a size 4. so i 'll have to return the size 6 when it arrives . i think it runs tts . i 've lost alot of weight recently . the colors are vibrant and it has a nice weight with some stretch in the fabric . it 's a"
gAAAAABnakMbFTGfl4L6UCib8OQDFaMJuCbnK9oR1AduDAEEZB6SshVBaspYeY1gn7e01MQSLnneIXqfAIcMyRAMF-FD-u3Umg==,gAAAAABnakMcmQtX-etPfijB6zcfsyYfRpVXp9XsoHkCQNU52unR8rVvgzpkdw2LqAOuETz_RfGv1laH3vbB8GbW9iwofuwUIA==,5,1.822839081287384,0.4611987,566,perfect ! ca n't believe how inexpensive this is for the look . it looks just like it does on the model . i ca n't wait to wear it on my vacation .
gAAAAABnakMcmtyglG8vLs6oYP_zWgXgFKpypRMdL0m0L9Tfk0_DKjwyJr0CUMQDQphTkwpaKCc9HrxMmLS26_PAcKY9EsF99Q==,gAAAAABnakMd9BC7DqpmNXMXXA0aRPIENpTzm4oACmQaT5J-nsmlJHlBeFdINNNurGU2U-H3CQlCj_wd3yx1Xw6YfAf6k4aiCw==,5,1.8623532950878143,0.51764756,568,"this is the second dress i buy at retailer this year and this one is spot on ! ! exactly what i was looking for : feminine , dressy yet can be dressed up or down depending on the circumstance . the fabric in this dress is particularly gorgeous , very comfortable on the skin , very flowy so it does n't have a `` heavy '' quality to it and the design is amazing with the navy ribbon on the front . i completely fell in love with this dress ! this is a little number to keep for many years ."
gAAAAABnakMbrtmWzmL2C8feFOnjq5Kvl_Cy4RsICCmzW3pAIfkZjI6xD-WS-umqXB7m1mW94Fqb3YOnu4nOLnYXC0S2z6abRQ==,gAAAAABnakMcrm-o_836KC0e3ri8Uq97_WET42vrxJY4OT_CzT5KgNQgbjSpdBmSsl95bXwKtUNnFcuQ8jQL7og_xMEVqF4NFQ==,3,1.3393198788166043,0.62759984,570,totally pretty but not crazy flattering . a bit wide in the hip area if you are not tall . good on sale but i would n't pay full price .
gAAAAABnakMbSpFJPDVnS6OKxt8EPwgUArfr1kqRypDxsJ9JoZDXQ_WcNYRJNhH_OVRyTk3CCIY65VSwjUvzrTLf_edoe5odbA==,gAAAAABnakMcC2YHg5PPL8ChdX2kraYL2oQsXfEfdhWMjkq9D9tUVLOMvtY4WQKtnXlc0E0incHys_-nxxMvuukrpFltYiYC3A==,5,1.789342850446701,0.41334692,572,"i was on the fence about this cardigan . once i got it in the mail , it 's cute ! it will go great with a long tank or longer t-shirt . worth the sale price ! i ordered a small and is true to size ."
gAAAAABnakMbRZRI3-l6EqHSJyPynB38wnBdHqc5PhKm4MrfwEoQT318SwHCvN8yW78tdbUqEJ-Hp6y06_Crkm9tNDR2ZAMM9g==,gAAAAABnakMcvqa86QQLzoMqy8DvU-5XHa1UHpXqsJD4r98M5viG8yS-R9Z2eqlwljUYqFm-rUtenyAuj0d20M8rowNEr1cyDg==,5,1.8785379528999329,0.5407685,573,"these are fab as always with pure good printed leggings . bright , beautiful print , great quality fabric , and flattering . goes with lots of color tops too ! took my usual size s ( 4/27 in bottoms ) and found them perfect ."
gAAAAABnakMcNHTau4JsmK34Oxql2i0KsNcgq9RIaUXMbYWckEUHhlq5O9bk7cGzzSny7b1tWTC3erUhhx5bCCfk1n0Ijn_-Qg==,gAAAAABnakMdICH3xZ-mIQh1ZWIdgDzLA1zs9fMQMzr87tCjZ_FkdoDkvPP1hJUSrLo_F33F7zznH7F1xg_ZI0j-T3n1OLU0Pg==,3,1.2521472811698913,0.50306755,576,"i have been looking at this top online & today i tried it on in the store in a size small and xs regular . i am 5 ' 3 '' , 120 lbs . 34b , and the xs fit better than small . in the small the armholes were too low & showed my bra . this is the regular cut , not even petite ( & note i am on the shorter side ) & the length was a few inches shorter than i would like . glad i did n't order this online in petite . i love the detail & the material looks wellmade , with the exception of the beading in one spot was alrea"
gAAAAABnakMcRjPNEk7E2yocM4E5WsMSMmUoSJUjm_rhUx2VPLHQ5lSp6V8zNicqOjfOfNeGq_TSusAu8B8d2urcS7MV0cghyw==,gAAAAABnakMdRYs1RsSDTycf2xngOfAqcWZAYqwR0Qfwb-6XmJYuBP_n94O3zo5B7CqHvpnVbLSU8_JCx_HYSC0jGkO_wfjogA==,5,1.8478859961032867,0.49697998,577,very comfortable sweater . the material is very soft and not itchy at all . i had the hardest time deciding between sizes . the medium was slightly longer and loose through the arms . a bit of a boxy shape . the small was slightly more fitted through the arms and instead of hanging straight had a slight fit and flare look to it but still loose . ended up going with a small since it was less boxy . it 's a sweater that can look more put together or more laid back just depending on sizing but overall love
gAAAAABnakMcDNI-PbxXYdmApN9X20znH9j3Rr-lUo_qEJlStR_yimRTk25blXMjI2iBrk8O1kJRaiYx9mKObmLrCkuNCx-otg==,gAAAAABnakMdu8XNhB5tJceGXIkyE6tGGaruCxcjfck5egPw2L22X_3C0S_l-t39ILK0ErCWomV-Yfcsmltjlhi9nMBXZYWrFQ==,5,1.916469693183899,0.5949567,580,i 'm not sure why the other reviewers think that this runs small . in my opinion it runs pretty large . i am normally a medium and i ended up returning the medium to get the small . i do have a small bust ( 36b ) and skinny arms so maybe that 's why ? regardless it is super cute and i think it can be dressed up or down . it looks awesome with the pilcro jean jacket !
gAAAAABnakMbqb_NUqNybSGGvCia1lv_eN9bmhwsi5JP0HmfDSVuzoaCY6fmdf9fLLrqYv68p_iNZ5INDKJon8w4BwvqP5Tjmg==,gAAAAABnakMcHOAurNEq2ShJcmL4ZY1KRlcufS-ZmMClsOfjQzK0cenNuCU9PM6IZyq-iKAWs7K_-u3QMyvsOpn3JGQU6-GuLA==,4,1.676751446723938,0.6810735,581,"i bought this in both the taupe and ivory . the beading on the neck line , the tie at the neck and the pleats make this a fun shirt . i bought a size 2 which is normally what i wear at retailer , so i would say it is true to size . i really like the length of the top . it hits mid-hip on me . it is a tad shorter on the sides than i would like but it is still long enough to cover my waistline . i also think the arms are too long so there is kind of a balloon look at my wrists because of it . i bought it to"
gAAAAABnakMb53qakguYq8gjua-it-sUVihTQbhB2eAjQDhf4mm4ebqLV6Da0pJmhOhWD2zbxIXBOH_nR9ISGvo3VLSG68Gh3w==,gAAAAABnakMcdWlf3Qi8lZsU0aW8E-rgzkJS8jRndwaMW94WM-WIPWQ-kinqYj6pnk_WjpgsXFnmCdHFLMpBcNEGRhIYXTp9nw==,5,1.807997524738312,0.43999648,584,this dress is so soft and cozy and pretty . love the shine and interesting sheen whenever you move . very comfortable and looks great with a variety of layers . i want to buy more colors but right now i just have the mauve . ordered size m and i 'm 38-27-35 # 135 .
gAAAAABnakMcs0jXOBQRfsJCAw5Wjv6FyH-U8jQDe-xjrYgLYy355XaL47P6S3T6X4JFkhvDwGRjWMBaSWTXrW7tL3YgUbcKUQ==,gAAAAABnakMdMvlkBKKJi2BqZ8tbhlU5jpUstXRs-G5uMuW09qJlNFPaYQDpbZOHdZ7LExrenU0CvHZeAaVEjMkZ-6KRJYqAxw==,5,1.8442163467407229,0.49173766,585,i love the unique design and the fit . they are very flattering . they might be a little too thick to wear in the summer but the rest of the year they will work out great .
gAAAAABnakMb9VswILYHpdT_l8tVTER9t5Rf9fGp0i6ksYFTk9b0QZRPZdwDFbh_i-540kzQoKAhnA1OcRVTq2tLdOi2LSdqTw==,gAAAAABnakMcASZwsVxYHvDYVAk8mVvW7A2X5URq_mcVXW5astcPicul7GQXzVVibF_tIpo9GIIdOKKn08UPW0hEyv-R3tRXAg==,4,1.5898838460445404,0.5569769,588,"this top is really pretty . it 's a very strong embroidered lace all over ( front and back ) with small holes . but , the description states there is a polyester lining , and this is unlined ! so , there are holes . but , i do not think this is immodest and needs a cami . just wear a nude bra under it . the holes are not revealing at all . the sizing is tts , and is as shown in the photo . i bought an xl because if a top is n't stretchy i need to wear a 16 or 18. this fits me , only it 's not as loose in the bac"
gAAAAABnakMc61os8TrAkO44g8026C_YH7xiL1O24yZgmIqWv-jsdlxWGRD1hTW3D4YIjYQi9gLsQOmW34Z72ybUhQ23v8xPBA==,gAAAAABnakMdGTe0LbI6rPF-Ltm9T-t3c4WQTj7QMGqpUCQQwoidnYqz4UI4FBqW-ScwPmj2MBjHtHFNy54GAB3ezTKowk3IzA==,5,1.8400550782680511,0.485793,3,
gAAAAABnakMbeyryYYN0j2VhC4bb-BdVhNvjx4DJfEhGekerlg5cJHQ_1Ww-ouv87dbY08AXv-aQwGvmVR2XNexsALiKIRUzVA==,gAAAAABnakMcke0xw2GU9DIbz9edriM8fVCHsayv5n40jyi28T2GCLUE6aLoBSZvpnfkS25V4yY-7Tq-lQPUWfM64S1JgJWTEw==,2,0.9218383193016052,0.45976904,591,"i did n't mind the `` scratchiness '' others proclaimed this garment had , but it is made very tight in the arms and across the back . looks great from the front , but uncomfortable ."
gAAAAABnakMcgEOxQmpG46i6Y90gkjO2YOW0pBbih_fb4FfGPluY8vaTgd5LLqoH1DnrQ24fDdsPmREHhk25dYa0c_DjoYj4NQ==,gAAAAABnakMdoHKaGjADqz5CQ593UHuBjFy-_PHaIYTDFtN7SawKnpHguzAWC6pwFhIO5s7HPtGhEV3K_l7CEQmOnOb9p0vpSg==,5,1.9744296669960024,0.67775667,593,"i almost never buy anything full price here and usually wait patiently for a sale + promotion : ) however , this really struck me and i decided to buy it , telling myself it 's an investment piece for years to come . it 's just so unique and beautiful -- the things that makes retailer unique that are n't as common anymore . ____________ pros : - very comfortable . i was skeptical because it 's all polyester , but it 's light and thin and breathable . it feels wonderful on the skin . the lining inside is ver"
gAAAAABnakMchCSxKmIQxnHVcqJB-ZemD7kfUbOg2kHkmwkmfKkUnNH93T6lfP9ISOfwEaTzldxna9WRKwqsBr8-HyxH8hYX_A==,gAAAAABnakMd38Q4E33WXknPrFwaG9m6XNJKuLEA-FtPlh3D9e2gV9yDZSQvIRXfrk7LHJ_09pSvO-JVRySyUIMl4H_jPoRtpQ==,4,1.540055078268051,0.485793,3,
gAAAAABnakMcryqK7FfNsW7qaqCnIdy77-H9RkxcZMGJk7-BtHU5or2lC4JnZwRQo_uBSdK9qjOJ_EuC9le8UQUgqEKHZyX-lw==,gAAAAABnakMd3S__zDCukBToVs5ya21w7KUjqJUKyVCeyZM14OelMESvdUthMGJM0mVZP5tSePUnIVViGmIczNvB3_D760yPAA==,4,1.4967920303344726,0.42398864,595,"i thought this top was absolutely beautiful online , and it does n't disappoint in person . the fabric is divine , and i just love the paisley design . after putting it on though , it did look just a tad boxy , but not enough to return it . i would definitely recommend the top , and maybe a cute belt to accompany !"
gAAAAABnakMb80p3PgVLcaZ9vxR-_2jLW5xUM1HmoSbnaAhawOws_NqU1BqwmU_JfqFY0awsJf4NJlPJs9fvNLrOoY5YiO6hIw==,gAAAAABnakMcwdYhu26b96fe_EAsPCfOe4rrz5gKLWgAs7mxxTHEzZoiFNBFP6FuU1MBRmE5PPtGZgbIqWP63L7sySW6qexflA==,4,1.5973996937274932,0.56771386,598,i 'm a big fan of paige jeans . these are perfect for my petite frame . at 5 '' 3 ' they were ankle length . i tried my normal paige size and ultimately sized up for a better fit at the waist .
gAAAAABnakMbJD2IwwNpStV3ICM6VdnrWvtcZ3_Y3ExH0esndx2ZCBe6Fin5xv2d5bArrvKF8-f_T6UbWAnGUycJSWI_o7DZuA==,gAAAAABnakMck4McmGmMOk3DRdt_uKY9r365NsXLfBurcnz2JuIuM8p0yA9uI_UPl84hUhUejK__OkxZdLngz1MmpIMpPuEnyg==,3,1.2728945851325988,0.53270656,599,love the wear of these jeans but they run small ! designed holes have grown much larger-i do n't dryer dry them .
gAAAAABnakMbKib7BrHTLgdLOTqTjw-gYaq451NBjhv308m6eAv5wfVSOpG1HJRXqBSi8moYgushyjxxU6_LlsTIfWqMnCPoIQ==,gAAAAABnakMc3LlXx6DnL9Wgy8ALN1k42JQ27OdnqUUn4sq8TK-Ea8hRRKxUXv83Z3ZDwpkwPeYtb5YoNldqwdDi2QeSzzMD7A==,4,1.4345861345529556,0.33512306,601,"i love his cardigan ! i knew the small would be a little big since i am normally an xs or xxs . i decided to give it a try anyway . it 's definitely a little big - i would have liked an xs to be an option ( 5 ' 3 '' and 110lbs , for reference ) . i 'm keeping it because it still looks cute , just a little loose through the body ."
gAAAAABnakMbKkeKJeCcPQruVnFGmLrRrg2P5O1hGhra35tNmdeZHFmpeuf7iScDGOMywj8W9Up3PGkpy5Q7ERZVhmKSjvmZMA==,gAAAAABnakMc2ph7WwA_fIhqcvz86XcozR84Cr9TlUTw-nP54DPViijZguaiTwIM0j3P5nofD4_xFwmtp5arQyZwuk6aEEFAZw==,3,1.3119130969047543,0.5884473,602,"this skirt looks exactly as pictured and fits great . i purchased it a few weeks ago and got lots of compliments on it . however , on the third wear , the side zipper split wide open . needless to say , it was returned ."
gAAAAABnakMcnFpBlETZJ0E_39VY4pCcB_4O7ocXaoI1tthKMZjDdUNbj922wG0pFQeoI3X-08rH_eMg4VdbCY4vxOSo9EtZDA==,gAAAAABnakMdQH9B4_fTS-zLz0hlfg3JPKG7Bk5pNgIn2Q8T1cmD5yAeoPVesGoJ78ubvHrAxGgjsO7Osu2xN6Xuhl7QtegM8Q==,3,1.2301207721233367,0.4716011,605,"i loved the concept of the dress and that is why i chose to keep it in spite of the negatives . the grey color is drab , yet leaves room for creativity . it 's stylish yet wrinkles horribly . i am 5 ' 2 '' so it hangs too low in the front and armpits . another reviewer mentioned the buttons , yet there should be one more to bring it up in the chest . the pockets are a great space for hands , yet fabric is too thin and they are side slits , so will not hold much . i typically wear a 4 petite and the small fits"
